adp_number,sdp_number,avg_adp_hops,avg_sdp_hops,avg_adp_length,avg_sdp_length,demand,src,dst
3,1,20.33,12,9253.17,2479.17,0,934,358
3,1,20.00,13,9932.20,3086.99,0,933,358
3,1,20.00,12,10569.09,3023.11,0,931,358
3,1,20.00,13,10866.06,3166.63,0,930,358
3,1,13.33,9,6872.32,1745.61,0,744,358
3,1,17.33,14,7549.74,2283.33,0,737,358
3,1,19.33,11,6290.65,1987.71,0,731,358
3,1,17.33,11,7392.96,1889.44,0,729,358
3,1,23.33,14,8428.18,2879.29,0,708,358
3,1,22.67,13,8306.81,2863.11,0,706,358
3,1,23.67,15,8445.50,2896.95,0,705,358
3,1,23.00,12,8408.44,2807.31,0,703,358
3,1,16.67,12,4645.66,718.87,0,644,358
3,1,12.33,7,6251.83,1320.28,0,636,358
3,1,24.00,17,10848.87,2610.40,0,565,358
3,1,22.67,12,9906.01,2495.77,0,993,2
3,1,19.33,11,8829.71,2113.65,0,981,2
3,1,19.00,10,8332.61,1974.27,0,951,2
3,1,26.67,17,11730.05,4089.44,0,941,2
3,1,26.33,18,10824.64,3729.70,0,939,2
3,1,24.67,18,11547.99,4289.38,0,936,2
3,1,26.33,17,12526.85,3679.64,0,935,2
3,1,26.33,16,11706.55,3531.69,0,934,2
3,1,27.00,17,13119.56,4139.51,0,933,2
3,1,26.00,16,12622.07,4075.64,0,931,2
3,1,25.67,17,11748.43,4219.15,0,930,2
3,1,26.33,17,11886.45,3674.94,0,929,2
3,1,15.67,10,6001.95,1336.96,0,744,2
3,1,14.67,9,5734.12,1231.49,0,742,2
3,1,21.00,15,6665.47,1874.69,0,737,2
3,1,14.33,9,5044.00,1244.12,0,735,2
3,1,13.33,8,4638.04,1083.24,0,734,2
3,1,19.67,11,6255.96,1446.17,0,733,2
3,1,17.67,10,5676.63,1334.00,0,731,2
3,1,21.00,12,5928.17,1480.80,0,729,2
3,1,21.67,10,7814.16,437.29,0,708,2
3,1,21.00,11,7692.79,453.47,0,706,2
3,1,22.00,9,7831.48,419.64,0,705,2
3,1,21.33,11,7794.43,2153.59,0,703,2
3,1,16.67,4,4231.53,251.41,0,644,2
3,1,19.33,11,9088.86,2372.80,0,636,2
3,1,23.00,13,9988.03,2585.83,0,635,2
3,1,23.00,14,10016.24,3424.80,0,6,2
3,1,26.00,18,8342.52,2201.76,0,565,2
3,1,26.00,19,8324.83,2401.74,0,449,2
3,1,23.00,14,9098.88,1559.36,0,402,2
3,1,18.00,14,5234.01,986.90,0,358,2
3,1,9.67,4,6191.86,1395.24,0,993,138
3,1,9.33,3,6299.29,1013.12,0,981,138
3,1,9.00,2,5802.20,873.74,0,951,138
3,1,12.00,9,6689.62,2988.91,0,941,138
3,1,12.00,10,6544.69,2629.17,0,939,138
3,1,11.33,8,6431.04,2431.16,0,934,138
3,1,12.00,9,7127.28,3038.98,0,933,138
3,1,11.33,8,7171.51,2975.11,0,931,138
3,1,11.33,9,7468.48,3118.62,0,930,138
3,1,7.67,5,1927.96,512.23,0,737,138
3,1,12.67,4,3829.67,378.97,0,731,138
3,1,7.67,2,1190.65,118.34,0,729,138
3,1,16.67,7,5967.20,1270.56,0,708,138
3,1,16.00,6,5845.83,1254.38,0,706,138
3,1,17.00,8,5984.52,1288.21,0,705,138
3,1,16.33,5,5947.47,1198.57,0,703,138
3,1,16.67,6,4900.84,1111.05,0,644,138
3,1,9.33,3,6558.44,1272.27,0,636,138
3,1,14.00,8,5355.82,839.30,0,565,138
3,1,18.33,10,5875.86,1362.45,0,138,2
3,1,8.00,3,4798.16,818.92,0,1248,993
3,1,13.00,6,7774.28,1837.52,0,1248,981
3,1,11.00,5,6743.11,1340.42,0,1248,951
3,1,3.33,2,1693.33,230.67,0,1248,941
3,1,3.00,1,1669.83,217.00,0,1248,934
3,1,3.67,3,1822.00,453.53,0,1248,933
3,1,5.33,3,2355.81,1017.38,0,1248,931
3,1,6.67,4,2689.17,1160.90,0,1248,930
3,1,12.33,7,6726.78,2188.68,0,1248,744
3,1,15.67,11,7082.93,1655.32,0,1248,737
3,1,14.00,8,6869.86,2340.91,0,1248,735
3,1,19.33,9,9617.42,2430.78,0,1248,731
3,1,13.67,9,8426.22,2332.51,0,1248,729
3,1,25.00,12,11266.89,3322.36,0,1248,708
3,1,24.33,11,11145.53,3306.18,0,1248,706
3,1,25.67,13,11667.09,3340.01,0,1248,705
3,1,24.67,10,11247.16,3250.38,0,1248,703
3,1,24.33,11,11098.43,3063.29,0,1248,644
3,1,10.67,4,6731.43,941.89,0,1248,636
3,1,20.00,14,9404.30,1982.39,0,1248,565
3,1,24.67,15,11356.13,3314.70,0,1248,2
3,1,5.67,1,4089.81,476.89,0,1247,993
3,1,10.67,4,6527.81,1495.48,0,1247,981
3,1,9.33,3,5763.84,998.39,0,1247,951
3,1,4.67,3,3085.20,559.03,0,1247,934
3,1,5.33,4,3237.37,1166.85,0,1247,933
3,1,6.33,3,4202.97,1102.98,0,1247,931
3,1,7.33,4,4345.52,1246.49,0,1247,930
3,1,10.67,5,6246.61,1846.64,0,1247,744
3,1,14.00,10,6602.75,2384.36,0,1247,737
3,1,12.33,6,6389.69,1998.87,0,1247,735
3,1,17.67,7,9137.25,2088.75,0,1247,731
3,1,11.67,7,5918.88,1990.47,0,1247,729
3,1,23.33,10,10786.72,2980.33,0,1247,708
3,1,22.67,9,10665.35,2964.15,0,1247,706
3,1,24.00,11,11186.92,2997.98,0,1247,705
3,1,23.00,8,10766.99,2908.34,0,1247,703
3,1,22.67,9,10119.16,2721.25,0,1247,644
3,1,9.00,2,5752.16,599.86,0,1247,636
3,1,18.67,13,8873.99,2711.44,0,1247,565
3,1,23.00,13,10376.86,2972.66,0,1247,2
3,1,7.33,2,5430.67,690.80,0,1246,993
3,1,12.00,5,7167.23,1709.39,0,1246,981
3,1,10.67,4,6614.98,1212.29,0,1246,951
3,1,4.00,2,2225.77,345.31,0,1246,934
3,1,4.67,3,2377.94,952.94,0,1246,933
3,1,5.67,2,3730.51,889.07,0,1246,931
3,1,6.67,3,3873.06,1032.58,0,1246,930
3,1,10.67,6,6201.77,2060.55,0,1246,744
3,1,14.00,10,6557.92,1527.01,0,1246,737
3,1,12.33,7,6344.85,2212.78,0,1246,735
3,1,17.67,8,9092.41,2302.65,0,1246,731
3,1,11.33,8,6838.59,2204.38,0,1246,729
3,1,23.33,11,10741.89,3194.24,0,1246,708
3,1,22.67,10,10620.52,3178.06,0,1246,706
3,1,24.00,12,11142.08,3211.89,0,1246,705
3,1,23.00,9,10722.15,3122.25,0,1246,703
3,1,23.00,10,9567.68,2935.16,0,1246,644
3,1,10.33,3,6603.30,813.77,0,1246,636
3,1,17.33,13,8852.41,1854.08,0,1246,565
3,1,23.00,14,9778.01,3186.57,0,1246,2
2,2,2.00,2,451.31,451.31,0,937,935
2,2,4.50,4,2311.88,1801.85,0,935,932
2,2,3.00,3,1571.06,1571.06,0,933,932
2,2,5.00,5,1216.05,1216.05,0,937,930
2,2,14.00,14,8091.98,8091.98,0,937,750
2,2,14.00,14,8192.76,8192.76,0,935,750
2,2,14.00,14,7203.33,7203.33,0,929,750
2,2,9.00,9,1420.52,1420.52,0,746,743
2,2,2.00,2,559.95,559.95,0,745,742
2,2,14.00,14,8387.93,8409.71,0,930,741
2,2,14.00,14,8387.93,8409.71,0,936,739
2,2,9.00,9,1420.52,1420.52,0,747,739
2,2,15.00,15,8325.97,8325.97,0,937,736
2,2,15.00,15,8426.75,8426.75,0,935,736
2,2,15.00,15,7437.32,7437.32,0,929,736
2,2,3.00,3,1093.81,1093.81,0,745,734
2,2,5.00,5,1363.83,1109.03,0,749,733
2,2,8.00,8,1837.71,1837.71,0,741,733
2,2,9.00,9,1420.52,1420.52,0,750,731
2,2,3.00,3,382.68,382.68,0,709,707
2,2,3.00,3,382.68,382.68,0,706,704
2,2,12.00,12,5941.15,5941.15,0,739,7
2,2,17.00,17,9195.28,9173.49,0,750,668
2,2,18.00,18,9429.27,9407.48,0,736,668
2,2,12.00,12,7533.00,7545.07,0,668,7
2,2,9.00,9,4386.23,4386.23,0,981,643
2,2,14.00,14,4864.25,4864.25,0,709,565
2,2,14.00,14,4932.99,4932.99,0,704,565
2,2,14.00,14,4932.99,4932.99,0,707,449
2,2,22.00,22,6627.03,6639.42,0,449,5
2,2,10.00,10,1929.21,1929.21,0,739,402
2,2,19.00,19,5640.27,5627.62,0,711,358
2,2,15.00,15,2876.15,2863.50,0,358,4
2,2,12.00,12,5781.96,5781.96,0,730,353
2,2,4.00,4,2534.23,2534.23,0,1249,932
2,2,11.50,10,6725.69,5427.83,0,1249,668
2,2,3.00,3,1892.79,1892.79,0,1248,932
2,2,12.00,12,6265.88,6265.88,0,1248,750
2,2,13.00,13,6499.87,6499.87,0,1248,736
2,2,11.00,11,5881.21,5881.21,0,1246,750
2,2,12.00,12,6115.20,6115.20,0,1246,736
2,2,10.50,10,5723.80,5428.11,0,1246,668
2,2,2.00,2,1026.38,1026.38,0,1249,1246
2,1,20.50,14,9243.39,3898.87,0,998,993
2,1,14.00,13,6101.05,3325.69,0,998,981
2,1,14.00,12,6101.05,3116.63,0,998,951
2,1,23.50,19,10818.23,5473.27,0,998,941
2,1,25.50,20,12236.65,5749.77,0,998,939
2,1,23.50,19,11476.54,5668.65,0,998,937
2,1,6.50,5,3751.59,1769.77,0,993,937
2,1,11.50,8,8558.55,3297.66,0,981,937
2,1,10.50,7,7603.84,2552.02,0,951,937
2,1,4.50,4,719.09,423.34,0,941,937
2,1,3.50,3,719.40,398.64,0,939,937
2,1,22.50,20,11560.29,6589.29,0,998,936
2,1,5.50,5,1438.12,565.27,0,937,936
2,1,23.50,19,11577.33,5674.68,0,998,935
2,1,24.50,18,12180.89,5452.76,0,998,934
2,1,4.00,3,1388.76,866.88,0,937,934
2,1,25.00,19,13160.95,6364.48,0,998,933
2,1,4.00,3,802.31,260.65,0,937,933
2,1,23.50,18,11180.35,6265.83,0,998,932
2,1,6.00,4,4223.01,2366.96,0,993,932
2,1,11.50,7,8262.36,3894.85,0,981,932
2,1,10.50,6,7307.65,3149.20,0,951,932
2,1,3.00,1,1571.06,23.54,0,941,932
2,1,3.00,2,1571.06,48.24,0,939,932
2,1,5.50,5,2398.64,910.94,0,937,932
2,1,6.50,4,2553.80,1687.52,0,936,932
2,1,3.00,2,1892.79,44.06,0,934,932
2,1,22.50,18,11560.29,6268.67,0,998,931
2,1,5.00,4,1216.05,356.46,0,937,931
2,1,3.00,2,1571.06,1366.90,0,932,931
2,1,22.50,19,11560.29,6483.95,0,998,930
2,1,6.00,3,2331.73,1582.17,0,932,930
2,1,23.50,19,10609.68,5667.63,0,998,929
2,1,2.50,2,520.13,316.49,0,937,929
2,1,4.00,3,2193.99,130.39,0,932,929
2,1,21.00,17,6925.95,2484.54,0,998,750
2,1,10.50,9,5627.61,2378.51,0,993,750
2,1,11.50,8,6582.31,1805.33,0,981,750
2,1,10.50,7,5627.61,1596.26,0,951,750
2,1,13.50,13,6932.36,2979.46,0,941,750
2,1,14.50,14,7233.57,3004.16,0,939,750
2,1,12.50,11,6257.45,3106.80,0,936,750
2,1,14.00,13,7774.00,3932.39,0,934,750
2,1,14.00,13,7341.76,3054.57,0,933,750
2,1,13.50,12,6932.36,2955.92,0,932,750
2,1,13.00,12,6292.08,2958.76,0,931,750
2,1,13.00,12,8153.94,3212.14,0,930,750
2,1,21.00,17,6925.95,3085.58,0,998,749
2,1,11.50,9,5687.20,2979.55,0,993,749
2,1,13.00,8,6082.65,2406.37,0,981,749
2,1,11.50,7,5687.20,2197.30,0,951,749
2,1,13.50,12,6932.36,2921.80,0,941,749
2,1,14.50,13,7233.57,2946.50,0,939,749
2,1,14.00,13,8091.98,3886.04,0,937,749
2,1,12.50,10,6257.45,3049.14,0,936,749
2,1,14.00,13,8192.76,3980.79,0,935,749
2,1,14.00,12,7774.00,2926.81,0,934,749
2,1,14.00,12,7341.76,2996.91,0,933,749
2,1,13.50,11,6932.36,2898.26,0,932,749
2,1,13.00,11,6292.08,2901.10,0,931,749
2,1,13.00,11,8153.94,3154.48,0,930,749
2,1,14.00,13,7203.33,3141.69,0,929,749
2,1,4.50,1,1287.30,57.66,0,750,749
2,1,21.00,15,6925.95,2404.43,0,998,747
2,1,10.50,7,5627.61,2298.40,0,993,747
2,1,11.50,6,6582.31,1725.21,0,981,747
2,1,10.50,5,5627.61,1516.15,0,951,747
2,1,13.50,12,6932.36,4688.90,0,941,747
2,1,14.50,13,7092.28,4149.29,0,939,747
2,1,14.00,12,8070.19,4068.17,0,937,747
2,1,13.00,10,6292.08,2932.60,0,936,747
2,1,14.00,12,8192.76,4074.20,0,935,747
2,1,13.50,11,6932.36,3852.28,0,934,747
2,1,14.50,12,9015.45,4764.00,0,933,747
2,1,14.00,11,7774.00,4665.35,0,932,747
2,1,13.00,11,8175.72,4668.20,0,931,747
2,1,13.00,11,6292.08,3037.94,0,930,747
2,1,14.00,12,7203.33,4067.15,0,929,747
2,1,4.50,2,1287.30,80.11,0,750,747
2,1,4.50,3,1287.30,137.77,0,749,747
2,1,21.00,16,6925.95,2442.98,0,998,746
2,1,10.50,8,5627.61,2336.95,0,993,746
2,1,11.50,7,6582.31,1763.77,0,981,746
2,1,10.50,6,5627.61,1554.70,0,951,746
2,1,13.50,13,6932.36,4727.45,0,941,746
2,1,14.50,14,7092.28,4187.85,0,939,746
2,1,14.00,13,8070.19,4106.72,0,937,746
2,1,13.00,11,6292.08,2971.15,0,936,746
2,1,14.00,13,8192.76,4112.75,0,935,746
2,1,13.50,12,6932.36,3890.83,0,934,746
2,1,14.50,13,9015.45,4802.56,0,933,746
2,1,14.00,12,7774.00,4703.91,0,932,746
2,1,13.00,12,8175.72,4706.75,0,931,746
2,1,13.00,12,6292.08,3076.49,0,930,746
2,1,14.00,13,7203.33,4105.70,0,929,746
2,1,4.50,1,1287.30,41.56,0,750,746
2,1,4.50,2,1287.30,99.22,0,749,746
2,1,4.50,1,1287.30,38.55,0,747,746
2,1,15.50,13,5695.96,2201.93,0,998,745
2,1,8.00,5,5328.33,2095.89,0,993,745
2,1,7.50,4,4852.65,1522.71,0,981,745
2,1,7.50,3,4852.65,1313.65,0,951,745
2,1,11.50,10,6645.52,4486.39,0,941,745
2,1,12.50,11,6959.82,3946.79,0,939,745
2,1,11.50,10,7770.91,3865.66,0,937,745
2,1,10.50,10,7854.66,3068.35,0,936,745
2,1,11.50,10,7871.69,3871.69,0,935,745
2,1,11.50,9,6645.52,3649.77,0,934,745
2,1,12.00,10,8694.38,4561.50,0,933,745
2,1,11.50,9,7474.72,4462.85,0,932,745
2,1,10.50,9,7854.66,4465.69,0,931,745
2,1,10.50,10,7854.66,4680.96,0,930,745
2,1,11.50,10,6904.05,3864.65,0,929,745
2,1,7.50,6,1789.95,449.68,0,750,745
2,1,7.50,6,1789.95,1050.72,0,749,745
2,1,7.50,4,1789.95,369.57,0,747,745
2,1,7.50,5,1789.95,408.12,0,746,745
2,1,14.50,12,5452.42,2160.66,0,998,744
2,1,11.50,9,7770.91,3824.40,0,937,744
2,1,11.50,8,7474.72,4421.58,0,932,744
2,1,7.50,7,1789.95,490.95,0,750,744
2,1,7.50,7,1789.95,1091.99,0,749,744
2,1,7.50,5,1789.95,410.84,0,747,744
2,1,7.50,6,1789.95,449.39,0,746,744
2,1,2.00,1,559.95,41.27,0,745,744
2,1,20.00,13,6536.18,2344.56,0,998,743
2,1,11.50,7,5861.60,2606.14,0,993,743
2,1,12.50,6,6816.30,2032.95,0,981,743
2,1,11.50,5,5861.60,1823.89,0,951,743
2,1,14.50,12,7166.36,4996.64,0,941,743
2,1,15.50,13,7326.27,4457.03,0,939,743
2,1,15.00,12,8325.97,4375.91,0,937,743
2,1,14.00,13,8387.93,5296.55,0,936,743
2,1,15.00,12,8426.75,4381.94,0,935,743
2,1,14.50,11,7166.36,4160.02,0,934,743
2,1,15.50,12,9249.44,5071.74,0,933,743
2,1,15.00,11,8007.99,4973.09,0,932,743
2,1,14.00,11,8409.71,4975.94,0,931,743
2,1,14.00,12,8387.93,5191.21,0,930,743
2,1,15.00,12,7437.32,4374.89,0,929,743
2,1,9.00,8,1420.52,378.06,0,750,743
2,1,9.00,7,1420.52,320.40,0,749,743
2,1,9.00,8,1420.52,962.35,0,747,743
2,1,7.50,4,1707.52,592.78,0,745,743
2,1,7.50,3,1707.52,551.51,0,744,743
2,1,14.00,11,6101.05,2002.45,0,998,742
2,1,10.50,8,7603.84,3666.19,0,937,742
2,1,10.50,7,7307.65,4263.38,0,932,742
2,1,7.50,6,1789.95,482.09,0,750,742
2,1,7.50,6,1789.95,1083.13,0,749,742
2,1,7.50,4,1789.95,401.98,0,747,742
2,1,7.50,5,1789.95,440.53,0,746,742
2,1,7.50,4,1856.87,709.72,0,743,742
2,1,20.00,15,6536.18,2442.22,0,998,741
2,1,11.50,9,5861.60,2703.79,0,993,741
2,1,12.50,8,6816.30,2130.61,0,981,741
2,1,11.50,7,5861.60,1921.55,0,951,741
2,1,14.50,14,7166.36,5094.29,0,941,741
2,1,15.50,15,7326.27,4554.69,0,939,741
2,1,15.00,14,8325.97,4473.56,0,937,741
2,1,14.00,13,8409.71,3015.51,0,936,741
2,1,15.00,14,8426.75,4479.59,0,935,741
2,1,14.50,13,7166.36,4257.67,0,934,741
2,1,15.50,14,9249.44,5169.40,0,933,741
2,1,15.00,13,8007.99,5070.75,0,932,741
2,1,14.00,13,8409.71,5073.59,0,931,741
2,1,15.00,14,7437.32,4472.55,0,929,741
2,1,9.00,6,1420.52,280.41,0,750,741
2,1,9.00,5,1420.52,222.75,0,749,741
2,1,9.00,8,1420.52,360.52,0,747,741
2,1,9.00,7,1420.52,321.97,0,746,741
2,1,7.50,6,1707.52,690.43,0,745,741
2,1,7.50,5,1707.52,649.17,0,744,741
2,1,7.50,2,1707.52,97.66,0,743,741
2,1,7.50,6,1856.87,807.37,0,742,741
2,1,20.00,14,6536.18,2422.30,0,998,739
2,1,11.50,8,5861.60,2683.87,0,993,739
2,1,12.50,7,6816.30,2110.69,0,981,739
2,1,11.50,6,5861.60,1901.63,0,951,739
2,1,14.50,13,7166.36,5074.37,0,941,739
2,1,15.50,14,7326.27,4534.77,0,939,739
2,1,15.00,13,8325.97,4453.64,0,937,739
2,1,15.00,13,8426.75,4459.67,0,935,739
2,1,14.50,12,7166.36,4237.75,0,934,739
2,1,15.50,13,9249.44,5149.48,0,933,739
2,1,15.00,12,8007.99,5050.83,0,932,739
2,1,14.00,12,8409.71,5053.67,0,931,739
2,1,14.00,13,8387.93,5268.94,0,930,739
2,1,15.00,13,7437.32,4452.63,0,929,739
2,1,9.00,7,1420.52,300.33,0,750,739
2,1,9.00,6,1420.52,242.67,0,749,739
2,1,9.00,8,1420.52,341.89,0,746,739
2,1,7.50,5,1707.52,670.51,0,745,739
2,1,7.50,4,1707.52,629.25,0,744,739
2,1,7.50,1,1707.52,77.74,0,743,739
2,1,7.50,5,1856.87,787.45,0,742,739
2,1,7.50,1,1707.52,19.92,0,741,739
2,1,20.00,17,6536.18,2967.25,0,998,737
2,1,13.50,13,6909.67,3767.70,0,937,737
2,1,13.00,11,5750.06,2779.92,0,932,737
2,1,7.00,3,2011.34,195.70,0,750,737
2,1,7.00,2,2011.34,138.04,0,749,737
2,1,7.00,5,2011.34,275.81,0,747,737
2,1,7.00,4,2011.34,237.26,0,746,737
2,1,7.50,6,1707.52,932.38,0,745,737
2,1,7.50,5,1707.52,182.36,0,743,737
2,1,7.50,3,1707.52,84.71,0,741,737
2,1,7.50,4,1707.52,104.63,0,739,737
2,1,20.00,16,6536.18,2463.11,0,998,736
2,1,11.50,10,5861.60,2724.68,0,993,736
2,1,12.50,9,6816.30,2151.50,0,981,736
2,1,11.50,8,5861.60,1942.44,0,951,736
2,1,14.50,14,7166.36,2867.27,0,941,736
2,1,15.50,15,7467.56,2891.97,0,939,736
2,1,14.00,12,8387.93,2994.62,0,936,736
2,1,14.50,14,7166.36,4278.57,0,934,736
2,1,15.00,14,7575.75,2942.38,0,933,736
2,1,14.50,13,7166.36,2843.73,0,932,736
2,1,15.00,13,7575.75,2846.57,0,931,736
2,1,14.00,13,8387.93,3099.96,0,930,736
2,1,9.00,5,1420.52,259.51,0,750,736
2,1,9.00,4,1420.52,201.85,0,749,736
2,1,9.00,7,1420.52,339.63,0,747,736
2,1,9.00,6,1420.52,301.07,0,746,736
2,1,7.50,7,1707.52,711.33,0,745,736
2,1,7.50,6,1707.52,670.06,0,744,736
2,1,7.50,3,1707.52,118.55,0,743,736
2,1,7.50,7,1856.87,828.27,0,742,736
2,1,7.50,1,1707.52,20.89,0,741,736
2,1,7.50,2,1707.52,40.81,0,739,736
2,1,7.50,2,1707.52,63.81,0,737,736
2,1,14.50,11,5452.42,2021.40,0,998,735
2,1,12.50,10,8454.11,4052.74,0,937,735
2,1,12.50,9,8157.92,4649.93,0,932,735
2,1,8.50,8,2323.80,719.30,0,750,735
2,1,8.50,8,2323.80,1320.34,0,749,735
2,1,8.50,6,2323.80,639.18,0,747,735
2,1,8.50,7,2323.80,677.74,0,746,735
2,1,3.00,2,1093.81,269.61,0,745,735
2,1,7.50,2,1707.52,323.16,0,743,735
2,1,7.50,4,1707.52,420.82,0,741,735
2,1,7.50,3,1707.52,400.90,0,739,735
2,1,7.50,5,1707.52,441.71,0,736,735
2,1,12.50,10,4602.15,1780.07,0,998,734
2,1,12.50,9,8304.76,3888.58,0,937,734
2,1,12.50,8,8008.57,4485.76,0,932,734
2,1,8.50,7,2323.80,704.47,0,750,734
2,1,8.50,7,2323.80,1305.51,0,749,734
2,1,8.50,5,2323.80,624.36,0,747,734
2,1,8.50,6,2323.80,662.91,0,746,734
2,1,7.50,3,1934.03,564.49,0,743,734
2,1,7.50,5,1934.03,662.15,0,741,734
2,1,7.50,4,1934.03,642.23,0,739,734
2,1,7.50,6,1934.03,683.04,0,736,734
2,1,17.50,13,6006.70,2324.47,0,998,733
2,1,11.00,10,7754.28,3988.21,0,937,733
2,1,11.50,9,7532.34,4585.40,0,932,733
2,1,5.00,4,1363.83,160.07,0,750,733
2,1,5.00,2,1363.83,79.96,0,747,733
2,1,5.00,3,1363.83,118.51,0,746,733
2,1,4.00,2,870.69,289.61,0,745,733
2,1,8.00,6,1837.71,882.39,0,743,733
2,1,8.00,7,1837.71,960.12,0,739,733
2,1,8.00,7,1837.71,836.78,0,736,733
2,1,20.00,12,6536.18,2156.21,0,998,731
2,1,15.00,11,8304.18,4187.55,0,937,731
2,1,15.00,10,8007.99,4784.74,0,932,731
2,1,9.00,8,1420.52,508.75,0,749,731
2,1,9.00,7,1420.52,773.99,0,747,731
2,1,9.00,8,1420.52,812.55,0,746,731
2,1,7.50,3,1707.52,404.42,0,745,731
2,1,7.50,1,1707.52,188.35,0,743,731
2,1,7.50,3,1707.52,286.01,0,741,731
2,1,7.50,2,1707.52,266.09,0,739,731
2,1,7.50,4,1707.52,306.90,0,736,731
2,1,20.00,17,6536.18,2496.02,0,998,730
2,1,12.50,10,6105.14,2892.12,0,993,730
2,1,12.00,9,5781.96,2318.93,0,981,730
2,1,12.00,8,5781.96,2109.87,0,951,730
2,1,14.50,13,7166.36,2834.37,0,941,730
2,1,15.50,14,7467.56,2859.07,0,939,730
2,1,16.50,14,7794.68,3798.60,0,937,730
2,1,14.00,11,8387.93,2961.71,0,936,730
2,1,15.50,14,8417.39,3893.36,0,935,730
2,1,15.00,13,8007.99,2839.38,0,934,730
2,1,15.00,13,7575.75,2909.47,0,933,730
2,1,14.50,12,7166.36,2810.82,0,932,730
2,1,15.00,12,7575.75,2813.67,0,931,730
2,1,14.00,12,8409.71,3067.05,0,930,730
2,1,15.00,14,7437.32,3054.26,0,929,730
2,1,9.00,4,1420.52,226.61,0,750,730
2,1,9.00,3,1420.52,168.95,0,749,730
2,1,9.00,6,1420.52,306.72,0,747,730
2,1,9.00,5,1420.52,268.17,0,746,730
2,1,7.50,7,1707.52,963.29,0,745,730
2,1,7.50,7,1707.52,702.97,0,744,730
2,1,7.50,4,1707.52,151.45,0,743,730
2,1,7.50,7,1856.87,995.70,0,742,730
2,1,7.50,2,1707.52,53.80,0,741,730
2,1,7.50,3,1707.52,73.72,0,739,730
2,1,7.50,1,1707.52,30.91,0,737,730
2,1,7.50,1,1707.52,32.91,0,736,730
2,1,7.50,6,1707.52,474.62,0,735,730
2,1,7.50,7,1934.03,715.95,0,734,730
2,1,8.00,6,1837.71,803.87,0,733,730
2,1,7.50,5,1707.52,339.81,0,731,730
2,1,19.00,14,6238.93,2376.41,0,998,729
2,1,11.50,11,7781.62,4040.15,0,937,729
2,1,12.50,10,8066.68,4637.33,0,932,729
2,1,4.50,3,1287.30,108.14,0,750,729
2,1,4.50,4,1287.30,165.80,0,749,729
2,1,4.50,1,1287.30,28.02,0,747,729
2,1,4.50,2,1287.30,66.57,0,746,729
2,1,5.50,3,1102.92,341.55,0,745,729
2,1,8.50,7,2119.85,934.32,0,743,729
2,1,8.50,8,2119.85,1087.87,0,741,729
2,1,8.50,8,2119.85,1012.06,0,739,729
2,1,8.50,7,2119.85,1066.98,0,736,729
2,1,8.50,6,2119.85,1034.07,0,730,729
2,1,16.00,10,5346.75,738.11,0,998,712
2,1,19.50,11,9523.17,3828.19,0,993,712
2,1,16.50,10,6190.31,3255.01,0,981,712
2,1,16.50,9,6190.31,3045.95,0,951,712
2,1,23.00,16,10840.36,6218.69,0,941,712
2,1,24.00,17,11154.66,5679.09,0,939,712
2,1,23.00,16,11965.75,5597.97,0,937,712
2,1,22.00,17,12049.50,6518.61,0,936,712
2,1,23.00,16,12066.53,5603.99,0,935,712
2,1,23.00,15,10840.36,5382.08,0,934,712
2,1,23.50,16,12078.96,6293.80,0,933,712
2,1,23.00,15,11669.56,6195.15,0,932,712
2,1,22.00,15,12049.50,6197.99,0,931,712
2,1,22.00,16,12049.50,6413.27,0,930,712
2,1,23.00,16,11098.89,5596.95,0,929,712
2,1,18.50,14,4889.05,2264.52,0,750,712
2,1,18.50,13,4889.05,1919.16,0,749,712
2,1,19.00,12,5835.44,2184.40,0,747,712
2,1,19.00,13,5835.44,2222.96,0,746,712
2,1,13.50,8,4605.45,1814.83,0,745,712
2,1,12.50,7,4361.91,1773.57,0,744,712
2,1,17.00,6,5176.05,1598.76,0,743,712
2,1,12.50,8,4361.91,1931.77,0,742,712
2,1,17.00,8,5176.05,1696.42,0,741,712
2,1,17.00,7,5176.05,1676.50,0,739,712
2,1,17.00,11,5176.05,1781.13,0,737,712
2,1,17.00,9,5176.05,1717.31,0,736,712
2,1,11.50,6,3994.30,1545.22,0,735,712
2,1,11.50,7,3994.30,1786.55,0,734,712
2,1,15.50,10,4916.19,2104.45,0,733,712
2,1,11.50,5,3994.30,1410.41,0,731,712
2,1,17.00,10,5176.05,1750.22,0,730,712
2,1,17.00,11,5148.42,2156.38,0,729,712
2,1,16.00,7,5346.75,580.22,0,998,711
2,1,19.50,14,9523.17,3986.09,0,993,711
2,1,16.50,13,6190.31,3412.90,0,981,711
2,1,16.50,12,6190.31,3203.84,0,951,711
2,1,23.00,19,10840.36,6376.59,0,941,711
2,1,24.00,20,11154.66,5836.98,0,939,711
2,1,23.00,19,11965.75,5755.86,0,937,711
2,1,22.00,20,12049.50,6676.50,0,936,711
2,1,23.00,19,12066.53,5761.89,0,935,711
2,1,23.00,18,10840.36,5539.97,0,934,711
2,1,23.50,19,12078.96,6451.69,0,933,711
2,1,23.00,18,11669.56,6353.04,0,932,711
2,1,22.00,18,12049.50,6355.89,0,931,711
2,1,22.00,19,12049.50,6571.16,0,930,711
2,1,23.00,19,11098.89,5754.84,0,929,711
2,1,18.50,17,4889.05,2422.41,0,750,711
